x,y,z
-0.25092000997399755,0.9014295596194456,0.4639881130877534
0.19731706193580656,-0.6879631640356214,-0.6880113474986319
-0.8838336750746972,0.732352742461207,0.20223009233068587
0.4161453791720107,-0.9588321700010383,0.9398213007799514
0.6648859313087491,-0.5753225678808928,-0.6363509793587917
-0.6331917254020625,-0.39151587773196744,0.049512907919001
-0.13611002920058352,-0.4175422790782249,0.2237057629134386
-0.721013058090515,-0.4157109729220381,-0.26727664975129145
-0.08786005985983239,0.570352260776344,-0.6006527983460567
0.028469088305878125,0.18482905371711952,-0.9070995062542866
0.21508958002561498,-0.6589517573853992,-0.8698976254692427
0.8977716570378489,0.9312648721259158,0.6167950001878834
-0.39077251664022006,-0.804656703629114,0.3684664707442568
-0.11969519852347245,-0.7559243708950376,-0.009646503598738709
-0.9312238782361156,0.8186415106289577,-0.48244028293670294
0.32504491371722527,-0.3765783943344537,0.04013592306644619
0.09342022840600653,-0.6302915566012571,0.9391702370825283
0.55026594433843,0.8789986321466863,0.7896556944195089
0.19579966633508167,0.8437490145819966,-0.8230157703377166
-0.60803472929209,-0.9095463582465702,-0.34933912678653206
-0.22264582705497873,-0.4573022247075712,0.6574753820175454
-0.2864938202993534,-0.438131454035564,0.08539200052817794
-0.7181521798118956,0.6043944576047731,-0.8508993828021173
0.9737747830706098,0.5444899150822657,-0.6025687803092327
-0.9889566864564406,0.6309231866201718,0.41371489286080054
0.4580144718824447,0.5425411633022402,-0.8519116778849248
-0.2830684769812105,-0.76826281772228,0.7262072918070895
0.24659653633508463,-0.3382044961957027,-0.8728844464100548
-0.3780360331321825,-0.34963350068230153,0.4592129043949692
0.27511502032620266,0.7744273459437554,-0.055569260198809436
-0.7608123870315159,0.4264896726162572,0.5215704515496691
0.12255439483587818,0.541934968170169,-0.012408713231623472
0.04546541792351741,-0.14491804569102484,-0.9491628685521831
-0.7842179751657091,-0.9371426414945877,0.27282085071258694
-0.37128837265614095,0.017141535321949876,0.8151337792586593
-0.5014162584755745,-0.17923415063702736,0.5111028418600193
-0.5424037119898233,-0.8460410261965192,-0.42049715263475734
-0.6775578859297152,0.8593962329428528,0.6162411704492982
0.2668075637922303,0.7429219325635088,0.6073446176547374
-0.6268602734447644,0.7851187224077856,0.07868487942237105
0.6148815635028826,0.7921839394686268,-0.363994806034441
-0.779897032914203,-0.5441300763968467,-0.14578461119683814
0.6360299448362313,0.7214617307568681,-0.9860965404570321
0.021494460918783966,-0.165178170881657,-0.5557851071116325
-0.7602699399794185,-0.32476974166466965,0.8858199889659262
-0.3535946684334365,0.0375814601744954,0.40603832452514804
-0.27274112771338693,0.9435648483430389,0.9248952225001646
-0.4964358763791332,-0.005503112798548905,-0.39824363089089215
-0.43031927782403007,-0.9262273358135346,0.2191286708317832
0.005358100760815617,-0.8970430088465872,-0.44270724133232947
0.8165329260006385,-0.5208765994342374,-0.710211067651506
-0.021094556716790905,0.9713019680219058,-0.5158898063137136
0.34427116239528577,0.5232394549795958,-0.524725073211886
0.45643310505364804,-0.2644338516258689,0.2646119319892003
0.2670595724917494,0.07154948278559589,-0.8194213220653302
0.6706045551575288,-0.35843964930861116,-0.6269622649577329
-0.9184507515403028,0.18178627248695936,0.355128908653468
-0.9668253097192128,0.02418596942714083,-0.5470088142123782
0.29034543592460527,-0.6512688575901773,0.3818763065738539
-0.22652954026241404,0.8734609376211989,-0.7249585630105185
-0.3178674320517687,-0.7730538380463999,0.8493883889826771
0.7546795756619386,-0.4841172315883655,0.3199683837508712
0.634444877866642,0.11040170390985854,0.05930115518695559
-0.5162959708710937,-0.8137954769462927,0.7944322806891653
0.8008370385555095,0.2662032246243322,-0.32194059125573865
-0.3015811290680314,0.4519117042259728,0.7942212980494382
0.774173942158702,0.559751414456283,0.284063046171591
-0.831720617550804,-0.6767429753151156,0.7971089164664013
0.21285809975115266,-0.9816069503849538,-0.7970575544988389
0.32700381603139494,-0.9898778843819079,-0.678384143191773
