x,y,z
-0.2509213002251399,0.9014344920574109,0.4639893085078644
0.19731754925311756,-0.6879654818907233,-0.6880133697147246
-0.8838383606377724,0.7323550915258723,0.20223045098110634
0.4161465439212472,-0.958838205718297,0.9398296174939376
0.6648893160103311,-0.5753266794638319,-0.6363557396925899
-0.6331956071155009,-0.39151777221212836,0.04951314054045622
-0.13611037556498,-0.4175451937077803,0.22370562470302066
-0.7210171184174605,-0.4157123794732323,-0.26727840193634606
-0.08786020726183505,0.5703540215705061,-0.6006546876739509
0.028470189978575432,0.18482861618529897,-0.9071012343949814
0.21508893520986627,-0.6589517822124935,-0.8699018527473121
0.8977746917862073,0.9312690709356806,0.6167965836718565
-0.3907728031070187,-0.8046615571005866,0.3684686468905837
-0.11969616752525979,-0.7559287499946923,-0.009648190565910422
-0.9312286734861336,0.8186451910529021,-0.4824415652070241
0.32504671107312283,-0.37658124144345273,0.040135301621475675
0.0934185077864472,-0.6302939928799685,0.9391753505727687
0.5502674947895093,0.8790025342279137,0.7896608704331625
0.19579814894152606,0.8437518514116276,-0.8230198048154297
-0.6080370951274956,-0.9095512347698201,-0.34933802399778013
-0.22264794441151572,-0.4573037263904729,0.6574772768560466
-0.2864962880099535,-0.43813392030759674,0.0853911368408887
-0.7181554606095286,0.60439704206494,-0.8509028740693942
0.9737795231188553,0.5444918764349989,-0.6025695272523364
-0.988961482946166,0.6309249042771823,0.41371596168975555
0.4580151793530571,0.5425436114478933,-0.8519167903291733
-0.2830681335228644,-0.7682676979165699,0.7262095843312717
0.24659800896279718,-0.3382073400883418,-0.8728904217073594
-0.37803955774586095,-0.3496342546986936,0.45921575778320006
0.27511542471870737,0.7744370392482245,-0.05556462698998793
-0.7608169657823719,0.4264901840463264,0.5215722973918747
0.12255439325735934,0.5419381369614097,-0.012408223323005393
0.04546416324442079,-0.1449184750064236,-0.9491687139225483
-0.7842222947044765,-0.9371479181171022,0.27282099754769545
-0.3712901168722315,0.017142332350237172,0.8151381105461467
-0.5014199925692284,-0.17923413348916767,0.5111057840995354
-0.5424039358856202,-0.8460454327216347,-0.42049745722283877
-0.6775602846217023,0.8594010687821734,0.6162433132597259
0.2668078282922126,0.7429258511546984,0.6073470341567083
-0.6268623115257432,0.7851225015882483,0.07868694027199916
0.6148880913560534,0.7921909179945205,-0.36400395279750086
-0.7799016276148317,-0.5441321679462047,-0.14578559294042032
0.6360320963517152,0.7214646702388889,-0.9861007160464523
0.021493709502622124,-0.16517909391219646,-0.5557888999670004
-0.7602734546129001,-0.3247701817261157,0.8858230164706928
-0.3535974424100121,0.037582589025235424,0.40604044344839485
-0.27274285974885193,0.9435684059786259,0.9248985181713832
-0.49643831462208077,-0.005503761825173767,-0.39824493602110234
-0.43032066659582874,-0.926233746327933,0.2191286857987795
0.005358383666503963,-0.8970456727989141,-0.4427081259299974
0.8165389382059427,-0.520878583078613,-0.7102152969580771
-0.02109495927171445,0.9713074891488265,-0.5158916262157621
0.34427151448037324,0.5232406236303148,-0.5247259129953824
0.45643522968264705,-0.26443446148494026,0.2646133427571451
0.26706035898489766,0.07155007999195208,-0.8194258136384185
0.6706022846377745,-0.35843849959393076,-0.6269585451534091
-0.9184561416398905,0.1817882839538766,0.3551298722715534
-0.9668303503896829,0.024185202724402385,-0.5470107136718703
0.290344681235563,-0.6512777945797067,0.38188063221407603
-0.22653075338627088,0.8734659395956095,-0.7249609141116017
-0.3178681309345295,-0.773058425219522,0.8493943926296258
0.7546841022738086,-0.48411976875421026,0.31996990329761654
0.6344473652608891,0.11040212438071119,0.05930114724453585
-0.5162988500561962,-0.8138007519479904,0.7944362648880313
0.8008418534094262,0.2662048400026434,-0.3219414943563431
-0.30158257886313994,0.45191350927362056,0.7942253518616808
0.7741796394622145,0.5597530958681556,0.28406176393330496
-0.8317234700181674,-0.6767450774081541,0.797111726585431
0.21285799781319792,-0.9816124393025749,-0.7970608898376738
0.32700526333401736,-0.9898833652565157,-0.678385424893103
0.09746618785161915,0.3837945089808908,0.3039248993901699
-0.5514633391611989,0.424360776083752,-0.5255057918234173
-0.34920248391360986,0.4929864217587414,0.2992674905235857
0.6984505644481144,0.3152288545997239,0.13661654594741984
-0.812656037722915,-0.2645695684106383,-0.4695976215152947
-0.51202602891046,0.9460264682815297,-0.21380617081754258
0.7840944104859838,0.26227981627241115,0.5896254020912018
0.005274878077743387,0.15380915372628323,-0.014965060402335079
-0.6095193020433219,0.444907756690184,-0.4384549942065873
-0.9513668541500335,0.2909340482075924,-0.6457820279257472
0.8809201681818123,0.907861865794884,0.8297325113399837
-0.25968324287692285,-0.9690925798517193,0.856641285348936
-0.1436307661371384,0.9333137535747584,0.9272440266563354
0.7060228026765655,-0.4111050527158564,-0.22980444790457402
0.7022863090472085,-0.366157765765855,-0.6610261324626429
0.11360248640192418,0.872315348094788,0.3920624784349885
0.14012331443967968,-0.8056526280993698,0.23001519542723808
0.9801141021833384,-0.7198351844296409,0.036660198851700916
0.7547505353673227,0.4815400683494067,0.3940334133348764
0.40496987436765725,-0.2810213544906943,-0.41281754100683815
0.6187247666549119,0.620230841671382,0.734150106752715
